ozon_id,n_rows,n_answers,n_tasks,n_pages,n_projects,n_pools,active_days,span_days,skip_rate,tasks_per_page_mean,overlap_mean,overlap_std,price_mean,share_gold_tasks,share_rehab_pools,n_gold,gold_acc,gold_acc_std,gold_longest_success_streak,gold_longest_error_streak,gold_recent5_acc,gold_recent10_acc,gold_first5_acc,gold_class_gap,gold_learning_delta,n_regular,reg_agreement_proxy,reg_agreement_std,regular_answer_entropy,regular_answer_mode_share,per_task_sec_median,per_task_sec_mean,per_task_sec_std,fast_task_share,slow_task_share,mean_hour,weekend_share,answer_entropy,answer_mode_share,main_project_share,pct_label_1,answers_per_active_day,answers_per_span_day,gold_share_among_answers
193165323,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,17.5104575,26.54266766666667,21.237514212924406,0.0,0.2916666666666667,4.5,1.0,0.9426831892554922,0.64,1.0,0.64,25.0,25.0,
193177627,7,6,7,7,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,18.749180000000003,24.839280333333335,15.225224519439479,0.0,0.16666666666666666,13.0,0.0,0.6500224216483541,0.8333333333333334,1.0,0.8333333333333334,6.0,6.0,
193188570,7,5,7,7,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,65.503357,85.0894978,43.3267983900839,0.0,1.0,5.2,0.0,0.7219280948873623,0.8,0.6,0.2,5.0,5.0,
193209103,22,22,22,22,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,32.884003,42.04589286363636,28.951417656198743,0.0,0.5,8.045454545454545,0.0,0.9940302114769565,0.5454545454545454,1.0,0.5454545454545454,22.0,22.0,
193250518,3,2,3,3,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.7584305,12.7584305,0.14892446629248005,0.0,0.0,18.0,0.0,1.0,0.5,1.0,0.5,2.0,2.0,
193251163,50,50,50,50,2,2,3,4,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,24.9730375,30.823082624999998,21.202999838505086,0.0,0.4166666666666667,8.666666666666666,0.9791666666666666,0.9580420222262995,0.62,0.5,0.62,16.666666666666668,12.5,
193264099,35,35,35,35,2,2,2,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,10.713677,13.159534314285715,12.981549685008472,0.11428571428571428,0.02857142857142857,11.0,0.0,0.9946937953613058,0.5428571428571428,0.7142857142857143,0.5428571428571428,17.5,35.0,
193270095,2,1,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,44.472234,44.472234,,0.0,1.0,17.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,
193290626,4,3,4,4,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,34.490329,41.764986,23.189692538677456,0.0,0.6666666666666666,9.0,0.0,0.9182958340544896,0.6666666666666666,1.0,0.3333333333333333,3.0,3.0,
193318663,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,41.059830500000004,46.59810979166667,30.763048597412958,0.08333333333333333,0.625,18.291666666666668,0.0,0.954434002924965,0.625,1.0,0.625,24.0,24.0,
193327438,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
193327464,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
193356950,41,40,41,41,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,9.975484,13.1449503,12.989795316957576,0.125,0.075,10.95,0.0,0.934068055375491,0.65,0.525,0.65,40.0,40.0,
193372348,23,23,23,23,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.914549,40.35553791304348,41.9013003252744,0.0,0.4782608695652174,7.0,0.0,0.9321115676166747,0.6521739130434783,1.0,0.6521739130434783,23.0,23.0,
193402734,7,6,7,7,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.8242045,25.398320166666664,12.196521130404266,0.0,0.3333333333333333,14.0,1.0,0.6500224216483541,0.8333333333333334,1.0,0.8333333333333334,6.0,6.0,
193415012,3,2,3,3,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,23.6187235,23.6187235,19.930955090475834,0.0,0.5,10.0,1.0,1.0,0.5,1.0,0.5,2.0,2.0,
193418461,24,23,24,12,2,2,1,1,0.0,2.5,26.25,42.90560924107506,37.5,0.041666666666666664,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,17.0,0.9411764705882353,0.24253562503633297,0.6722948170756379,0.8235294117647058,17.667398000000002,20.41361065217391,17.520172829431537,0.0,0.21739130434782608,10.0,0.0,0.6665783579949205,0.8260869565217391,0.782608695652174,0.8260869565217391,23.0,23.0,0.043478260869565216
193453373,179,178,179,158,1,27,12,20,0.00558659217877095,1.335195530726257,7.418994413407821,22.339763437507322,63.184357541899445,0.0893854748603352,0.055865921787709494,16.0,0.8125,0.4031128874149275,10.0,1.0,0.8,0.9,0.6,0.25,0.30000000000000004,162.0,0.9135802469135802,0.2818541477452139,0.7412466905234424,0.7901234567901234,11.45471,16.131617271535582,15.223337261103953,0.011235955056179775,0.10674157303370786,13.438202247191011,0.15168539325842698,0.7480881057801531,0.7865168539325843,1.0,0.7865168539325843,14.833333333333334,8.9,0.0898876404494382
193470339,44,43,44,44,2,2,2,2,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,73.407013,82.86752736585366,43.119196841886954,0.0,0.8780487804878049,13.341463414634147,0.0,0.9807983646944296,0.5813953488372093,0.5348837209302325,0.4186046511627907,21.5,21.5,
193556610,17,16,17,17,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,8.3269695,12.242839250000001,12.667780904449224,0.0,0.0625,18.0,0.0,0.3372900666170139,0.9375,1.0,0.9375,16.0,16.0,
193580808,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
193582007,24,23,24,24,1,1,2,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.652682,20.37941538095238,19.27233912916043,0.09523809523809523,0.2857142857142857,13.666666666666666,1.0,0.9986359641585718,0.5217391304347826,1.0,0.5217391304347826,11.5,23.0,
193585893,7,6,7,7,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,43.6026155,46.484810333333336,32.145719979267234,0.0,0.6666666666666666,8.0,0.0,0.9182958340544896,0.6666666666666666,1.0,0.6666666666666666,6.0,6.0,
193590127,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,6.497251,8.91254824,5.842368461842717,0.24,0.0,16.0,0.0,0.9709505944546686,0.6,1.0,0.4,25.0,25.0,
193594526,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
193597594,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,24.259648,35.74610468,30.43441136622491,0.0,0.48,17.0,1.0,0.9988455359952018,0.52,1.0,0.52,25.0,25.0,
193609770,8,7,8,8,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,28.3721955,43.279296666666674,38.97747148743933,0.0,0.5,10.333333333333334,0.0,0.9852281360342515,0.5714285714285714,1.0,0.5714285714285714,7.0,7.0,
193657987,25,24,25,25,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,15.3261435,18.987501416666664,13.31684483857035,0.041666666666666664,0.16666666666666666,8.333333333333334,0.0,0.954434002924965,0.625,1.0,0.625,24.0,24.0,
193667191,24,23,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,10.935191,15.991360086956522,13.918523581232982,0.043478260869565216,0.17391304347826086,5.956521739130435,1.0,0.828055725379504,0.7391304347826086,1.0,0.7391304347826086,23.0,23.0,
193672393,10,10,10,10,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,27.518115,31.389575400000002,13.647866124863981,0.0,0.4,13.0,0.0,0.7219280948873623,0.8,1.0,0.8,10.0,10.0,
193673335,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,19.2863565,19.678656833333335,10.734342133234758,0.041666666666666664,0.125,20.0,0.0,0.9949848281859701,0.5416666666666666,1.0,0.5416666666666666,24.0,24.0,
193722446,557,471,557,260,2,67,16,27,0.15439856373429084,2.6552962298025133,2.3231597845601435,0.4794917100039822,52.6210592459605,0.026929982046678635,0.0,14.0,0.7857142857142857,0.4258153136263201,7.0,2.0,0.8,0.7,0.8,0.1515151515151516,-0.10000000000000009,457.0,0.8643326039387309,0.3428103071319181,0.979423704415932,0.5842450765864332,52.695452,109.85926599507086,139.74975750630077,0.0018484288354898336,0.7634011090573013,7.6802218114602585,0.024029574861367836,0.9844630773607896,0.5732484076433121,0.524416135881104,0.5732484076433121,29.4375,17.444444444444443,0.029723991507430998
193739304,5,5,5,5,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,28.881363,21.540112999999998,11.854763179080908,0.0,0.4,11.0,0.0,0.7219280948873623,0.8,1.0,0.2,5.0,5.0,
193758402,29,29,29,27,2,3,2,16,0.0,1.206896551724138,85.62068965517241,34.04032670766443,7.586206896551724,0.0,0.0,,,,,,,,,,,4.0,1.0,0.0,0.8112781244591328,0.75,26.094765,40.15029625287357,81.77267928749293,0.0,0.3103448275862069,6.896551724137931,0.0,0.9922666387194963,0.5517241379310345,0.8620689655172413,0.5517241379310345,14.5,1.8125,
193836755,23,23,23,23,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,17.220247,21.796018681818182,15.25932586350443,0.045454545454545456,0.22727272727272727,8.590909090909092,0.0,0.9321115676166747,0.6521739130434783,1.0,0.6521739130434783,23.0,23.0,
193851266,102,82,102,50,2,8,5,28,0.18627450980392157,2.549019607843137,23.91176470588235,40.71613953504382,31.176176470588235,0.0196078431372549,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,58.0,0.8448275862068966,0.36523119992833164,0.9991421039919088,0.5172413793103449,31.239514666666665,108.20081776595745,146.6471197971671,0.0,0.5106382978723404,9.095744680851064,0.0,0.9982828462300606,0.524390243902439,0.7317073170731707,0.47560975609756095,16.4,2.9285714285714284,0.024390243902439025
193857265,48,48,48,48,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,31.255011,34.42202604166666,30.700005047372937,0.041666666666666664,0.5208333333333334,14.291666666666666,0.0,0.9949848281859701,0.5416666666666666,0.5208333333333334,0.4583333333333333,48.0,48.0,
193876294,4,3,4,4,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,21.380775,27.428895666666666,19.369563859216072,0.0,0.3333333333333333,12.0,0.0,0.9182958340544896,0.6666666666666666,1.0,0.3333333333333333,3.0,3.0,
193900640,49,49,49,49,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,11.178215,14.148815102040816,10.121438684336828,0.08163265306122448,0.061224489795918366,7.0,0.0,0.9486131982385806,0.6326530612244898,0.5102040816326531,0.6326530612244898,49.0,49.0,
193932099,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
193981740,2,1,2,2,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,51.302098,51.302098,,0.0,1.0,10.0,0.0,-0.0,1.0,1.0,0.0,1.0,1.0,
194065176,10,9,10,10,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,30.85617,26.308325333333332,9.658966392796877,0.0,0.5555555555555556,17.0,0.0,0.9910760598382222,0.5555555555555556,1.0,0.4444444444444444,9.0,9.0,
194108917,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
194160980,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,8.195362,15.18212644,18.065143894761324,0.4,0.2,16.0,0.0,0.9988455359952018,0.52,1.0,0.48,25.0,25.0,
194173883,73,73,73,73,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.23926,13.89611615068493,8.006739351842748,0.0136986301369863,0.0410958904109589,9.0,0.0,0.9770012394218561,0.589041095890411,0.3424657534246575,0.589041095890411,73.0,73.0,
194199061,4,3,4,4,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,34.178047,37.936692666666666,15.490608115061862,0.0,0.6666666666666666,8.0,0.0,-0.0,1.0,1.0,0.0,3.0,3.0,
194220116,79,76,79,70,1,22,10,28,0.0379746835443038,1.4050632911392404,2.0,0.0,67.21518987341773,0.012658227848101266,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,75.0,0.8533333333333334,0.3561556497471953,0.9895875212220556,0.56,9.85643,32.96560773417721,111.50554670539259,0.02531645569620253,0.05063291139240506,13.227848101265822,0.20253164556962025,0.9919924034538556,0.5526315789473685,1.0,0.5526315789473685,7.6,2.7142857142857144,0.013157894736842105
194263687,21,20,21,21,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,24.898047,25.793732578947367,15.559060014679854,0.0,0.2631578947368421,11.368421052631579,0.0,1.0,0.5,1.0,0.5,20.0,20.0,
194267729,110,107,110,37,1,5,2,2,0.02727272727272727,3.0,3.327272727272727,0.743276788049408,63.639181818181825,0.03636363636363636,0.0,4.0,0.75,0.5,3.0,1.0,0.75,0.75,0.75,0.0,0.0,103.0,0.7378640776699029,0.44194678609098503,0.9884783227925917,0.5631067961165048,9.102530333333332,15.493713850467289,36.48654961868576,0.056074766355140186,0.056074766355140186,4.4766355140186915,0.0,0.9948905370642835,0.5420560747663551,1.0,0.5420560747663551,53.5,53.5,0.037383177570093455
194306581,1,1,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,-0.0,1.0,1.0,1.0,1.0,1.0,
194364379,23,21,23,23,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20.921981,22.363732190476192,12.125204909016139,0.0,0.19047619047619047,8.0,0.0,0.9852281360342515,0.5714285714285714,0.8095238095238095,0.5714285714285714,21.0,21.0,
194365621,14,13,14,14,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,64.074597,61.80219969230769,25.34348414473029,0.0,0.9230769230769231,6.0,0.0,0.9957274520849255,0.5384615384615384,1.0,0.5384615384615384,13.0,13.0,
194376703,20,19,20,20,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.386996,9.634677210526315,17.85091380942549,0.7368421052631579,0.05263157894736842,20.0,0.0,0.9980008838722996,0.5263157894736842,1.0,0.5263157894736842,19.0,19.0,
194381731,26,25,26,26,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,13.852637,13.319842679999999,5.8871518677831585,0.0,0.04,4.0,0.0,0.9988455359952018,0.52,1.0,0.48,25.0,25.0,
194401880,8,7,8,8,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,20.011178,37.23538585714285,29.853791869381105,0.0,0.42857142857142855,15.0,0.0,0.9852281360342515,0.5714285714285714,1.0,0.5714285714285714,7.0,7.0,
194426800,9,8,9,9,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,70.3044125,67.40189725,18.36270252977265,0.0,1.0,12.0,1.0,0.5435644431995964,0.875,1.0,0.125,8.0,8.0,
194442961,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2.967797,4.44469584,3.283432540874916,0.76,0.0,11.0,1.0,0.9895875212220556,0.56,1.0,0.56,25.0,25.0,
194444799,4,4,4,4,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,58.66799,55.21614425,26.907730863531974,0.0,0.75,10.0,1.0,0.8112781244591328,0.75,1.0,0.25,4.0,4.0,
195069709,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,12.1718785,13.916497916666666,5.613803997543726,0.0,0.0,21.125,0.0,0.8708644692353644,0.7083333333333334,1.0,0.7083333333333334,24.0,24.0,
195538479,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,15.142408,28.49509304,26.67557548237434,0.0,0.4,11.0,0.0,0.9895875212220556,0.56,1.0,0.56,25.0,25.0,
195595864,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
195603353,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
195663601,3,2,3,3,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,75.305581,75.305581,5.924287690991382,0.0,1.0,8.0,0.0,-0.0,1.0,1.0,1.0,2.0,2.0,
195690807,1,1,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,65.096318,65.096318,,0.0,1.0,3.0,0.0,-0.0,1.0,1.0,1.0,1.0,1.0,
195692452,22,22,22,22,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,13.770968,46.69374872727272,105.86356623177943,0.0,0.18181818181818182,6.0,0.0,1.0,0.5,1.0,0.5,22.0,22.0,
195717750,7,6,7,7,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,27.932232499999998,29.728655833333335,12.873403071707797,0.0,0.3333333333333333,17.0,0.0,-0.0,1.0,1.0,0.0,6.0,6.0,
195722737,18,17,18,18,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,10.855415,11.826931411764704,6.140861578818125,0.058823529411764705,0.0,11.0,0.0,0.9975025463691152,0.5294117647058824,1.0,0.5294117647058824,17.0,17.0,
195731131,16,16,16,16,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,59.985116500000004,78.6294975625,87.38555614624171,0.0,0.8125,15.0,0.0,0.9886994082884974,0.5625,1.0,0.4375,16.0,16.0,
195791055,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,19.93489,22.027969,20.478076164727096,0.12,0.2,16.0,0.0,0.7950402793845223,0.76,1.0,0.76,25.0,25.0,
195798445,48,47,48,48,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,8.404967,13.608727382978723,14.466053598040647,0.1276595744680851,0.1276595744680851,11.97872340425532,0.0,0.6581912658132185,0.8297872340425532,0.5106382978723404,0.8297872340425532,47.0,47.0,
195811292,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
195813532,12,11,12,12,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,13.53109,17.396548,13.237679366824986,0.0,0.18181818181818182,15.0,0.0,0.9456603046006401,0.6363636363636364,1.0,0.6363636363636364,11.0,11.0,
195824649,17,16,17,17,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,13.477659,16.4071760625,7.822258311045077,0.0,0.0625,19.0,1.0,0.6962122601251458,0.8125,1.0,0.8125,16.0,16.0,
195856114,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
195856157,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,27.938516,38.267098652173914,26.08068154230477,0.0,0.43478260869565216,22.782608695652176,0.0,0.954434002924965,0.625,1.0,0.625,24.0,24.0,
195857852,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,7.24934,10.961316400000001,10.649741300683198,0.32,0.08,8.0,1.0,0.9988455359952018,0.52,1.0,0.52,25.0,25.0,
195895690,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
195897519,6,4,6,6,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,29.924733,30.91397225,19.922816016249232,0.0,0.5,12.0,0.0,0.8112781244591328,0.75,1.0,0.75,4.0,4.0,
195903588,12,11,12,12,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.928091,12.626182,20.90473850893526,0.09090909090909091,0.09090909090909091,8.0,0.0,0.6840384356390417,0.8181818181818182,1.0,0.8181818181818182,11.0,11.0,
195918819,74,74,74,74,3,3,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,4.612082,5.213599081081081,2.591735876097335,0.6891891891891891,0.0,13.0,0.0,0.9915528503834039,0.5540540540540541,0.33783783783783783,0.44594594594594594,74.0,74.0,
195918983,50,32,50,26,2,10,8,28,0.36,2.48,21.4,39.19391872862577,25.2,0.02,0.0,,,,,,,,,,,22.0,0.8181818181818182,0.39477101697586137,0.9760206482366149,0.5909090909090909,10.591891,155.4972665106383,205.44928993880575,0.0,0.425531914893617,13.340425531914894,0.2553191489361702,0.9886994082884974,0.5625,0.6875,0.5625,4.0,1.1428571428571428,
195922856,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.466198,8.122794279999999,6.4822854373150385,0.36,0.0,5.0,0.0,0.5293608652873644,0.88,1.0,0.88,25.0,25.0,
195943007,28,27,28,28,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,6.578109,38.171852925925926,112.9615079936127,0.3333333333333333,0.1111111111111111,5.925925925925926,0.0,0.9751190649408661,0.5925925925925926,0.9259259259259259,0.5925925925925926,27.0,27.0,
195959190,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
195967719,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,43.093468,50.851760125,41.1701991224614,0.0,0.7083333333333334,13.0,0.0,0.954434002924965,0.625,1.0,0.625,24.0,24.0,
195972948,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,9.158441,28.91116172,63.868476867995355,0.08,0.08,8.44,0.0,0.9043814577244937,0.68,1.0,0.68,25.0,25.0,
195991189,47,47,47,47,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,10.172759,14.621398723404255,13.600782862774956,0.0425531914893617,0.0851063829787234,20.0,0.0,0.9839393951635756,0.574468085106383,0.5319148936170213,0.574468085106383,47.0,47.0,
196030451,12,11,12,12,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,63.433184,84.26535081818182,54.18524405063101,0.0,0.8181818181818182,15.0,0.0,0.9456603046006401,0.6363636363636364,1.0,0.36363636363636365,11.0,11.0,
196031545,5,4,5,5,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,7.720758999999999,7.961521,0.8160366346649727,0.0,0.0,16.0,0.0,1.0,0.5,1.0,0.5,4.0,4.0,
196046827,24,24,24,24,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,66.1797025,81.026451,55.61456483274843,0.0,0.8333333333333334,11.958333333333334,0.0,0.9949848281859701,0.5416666666666666,1.0,0.5416666666666666,24.0,24.0,
196051982,4,3,4,4,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,61.774717,55.027401,11.908950340617432,0.0,1.0,19.0,0.0,0.9182958340544896,0.6666666666666666,1.0,0.6666666666666666,3.0,3.0,
196057506,20,20,20,20,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,25.4645355,29.72089845,15.00373382309118,0.0,0.3,9.0,0.0,0.9927744539878083,0.55,1.0,0.45,20.0,20.0,
196185946,5,4,5,5,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,33.476614999999995,48.66525225,43.46902580710283,0.0,0.5,13.0,0.0,1.0,0.5,1.0,0.5,4.0,4.0,
196239539,5,4,5,5,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,29.121769,32.78313525,22.153495400788916,0.0,0.5,18.0,0.0,1.0,0.5,1.0,0.5,4.0,4.0,
196239753,10,9,10,10,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,3.494929,8.383900555555556,9.610448229060795,0.6666666666666666,0.0,11.0,1.0,0.9910760598382222,0.5555555555555556,1.0,0.5555555555555556,9.0,9.0,
196248901,1,0,1,1,1,1,1,1,0.0,1.0,99.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
196312167,49,49,49,49,2,2,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,19.656961000000003,22.7065326875,14.447436277584258,0.041666666666666664,0.25,5.0,0.0,0.992476003943082,0.5510204081632653,0.5102040816326531,0.4489795918367347,49.0,49.0,
196343248,25,25,25,25,1,1,1,1,0.0,1.0,99.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,5.288783,8.14102184,8.790641089809338,0.4,0.04,7.0,0.0,0.9709505944546686,0.6,1.0,0.6,25.0,25.0,
