ozon_id,ds_score
76694140,0.5000000009183846
76744901,0.9209141249014712
76755982,0.6721802462423623
76833646,0.7298114996067349
76915377,0.9200686997072909
77030587,0.8463175576334501
77276709,0.6445154598895876
77345000,0.9008071257274166
77466817,0.8743906542377426
77590147,0.8794215511925516
77769087,0.8678569698917689
77878113,0.38623816734070804
78119163,0.8106700644170647
78289462,0.7067310749819626
78667061,0.5510400551559044
78684967,0.6634956650301508
78775208,0.9290365429179367
78907469,0.8799877561574287
79388452,0.7428365127827474
79477544,0.8189962085635879
79717265,0.8101891076355359
79852537,0.7310359427581525
79958958,0.7767137302647068
80072995,0.8712901281295925
80122418,0.2350780447554947
80284370,0.6721091268297361
80346946,0.7726736957757818
80397954,0.8955962345402235
80474766,0.8380946866463048
80595241,0.8963195776413478
80614337,0.9168555059907117
80624621,0.8991490800487789
80674066,0.8898798367531844
80693112,0.9999999948844003
80812973,0.8659241480350615
80945830,0.5453429456465038
81026378,0.6497253584398861
81089878,0.9247013188262521
81499503,0.7529947575868043
81624909,0.9582950081848081
81630425,0.9032122436966222
81655489,0.7317976904256938
81680886,0.8046158635142506
81724064,0.9554428798176529
81799931,0.861383748084944
81979764,0.7806657355651003
82013293,0.8028448735568025
82078545,0.9420848917587816
82110436,0.6833236082163208
82177559,0.7960315298244138
82677262,0.8071830641504789
83138883,0.6902405660590654
83165266,0.9370667963751083
83573627,0.8766284734819794
83869671,0.9999999999026107
83892982,0.9266359774015922
83976341,0.9463691827271483
84396097,0.8871346029317032
84664582,0.9999999998848617
84731316,0.9031945091805595
84806555,0.8342242682801085
84918733,0.9288202958157207
85081843,0.8042763216574895
85224740,0.634981743749046
85325329,0.9576681599386514
85399328,0.9998963209249794
85467023,0.8397836013261774
85523050,0.9110105608018004
85595547,0.8302943141862411
85600053,0.9399315852914176
85659169,0.7647272920415314
85876879,0.8442847531788353
86113143,0.7811334226659469
86266994,0.8246975287624041
86315796,0.8869305232616975
86382510,0.9352516443966434
86404447,0.752281028344757
86474291,0.8604394060027369
86543902,0.8060313507068989
86614970,0.7670224954652098
86673819,0.6682167810675497
86837453,0.9093738401510567
87181467,0.7265716694559401
87240182,0.7365203591807457
87541464,0.741987992914195
87569808,0.951487468856391
87577194,0.7728812619338312
87739119,0.6379896119724979
87895230,0.8789439481652486
87995074,0.5000000000182931
88029605,0.7600903339475388
88391917,0.9414003741482272
88440951,0.8986657898326895
88806135,0.588539183499064
88886224,0.7251873524639375
88950628,0.46025560545215655
89028552,0.6222520781986411
89084845,0.8546986124393556
89171486,0.8874938624925615
89173312,0.9664386298144365
89178609,0.8838301393830228
89180772,0.8409902233658586
89236547,0.691221492107955
89355292,0.9072764212732223
89454507,0.8454271894795214
89760446,0.8167254119020942
90025645,0.8963523492198064
90064415,0.9215357676319264
90072444,0.9240580350918559
90093601,0.9740434310903874
90100281,0.9338574318763089
90161571,0.5000000000812308
90354701,0.9483183511647792
90705426,0.723501647700162
91212743,0.8346331861202616
91214473,0.8555572882240643
91218792,0.8256719528739621
91261092,0.7737307514527201
91459379,0.9665228009244603
91473332,0.712580782893319
91631039,0.5000000000360247
91785854,0.7803131153731427
92073444,0.6450008420887002
92190863,0.6520873513391297
92235954,0.7305155923477031
92328557,0.8069931973529298
93148339,0.8328854011120798
93215257,0.7679505934740853
93242128,0.8890884394550065
93305622,0.7772928457754302
93391835,0.9999999998932614
93428534,0.5701194884056393
93463115,0.873060907555671
93484748,0.7817521228720863
93562478,0.635188552727095
93794394,0.9040541247885969
93875112,0.24886295167343195
94118729,0.8859053330415936
94207839,0.4999999999535044
94233912,0.9090570467530834
94328565,0.8913723500903281
94353721,0.8540489870976982
94515144,0.7964803769582056
94646805,0.9228698201194745
94927889,0.6038619490162004
94970325,0.651004727487009
95099679,0.872726471635652
95162916,0.8677878026078889
95407621,0.8838592639655841
95443773,0.7857364610217561
95605028,0.9412708486014925
95664709,0.7222419011012802
95935215,0.7677171764462509
97540592,0.8749150738877147
97820802,0.9686725316682745
98472285,0.7150015874405304
98633669,0.8903650559046585
99049712,0.8492143465705746
99622806,0.9369736861139821
99958236,0.7414330389406936
100082558,0.5000000002289071
100274751,0.906084433574996
100980294,0.89533518720661
101109498,0.890111163086828
101172960,0.926638060149076
101873199,0.7406433963184232
101907577,0.8423406903281547
101913292,0.8539869929812698
102160623,0.6559854957008773
102458289,0.8852833351886911
102660636,0.7805439674270291
102893583,0.7387609412313649
103384372,0.6505640010641889
103453843,0.9258008727189492
104259854,0.819109865688135
104273910,0.7919843502317165
105003809,0.6992987503469117
105348598,0.6524782994682514
105597523,0.7816256316305172
106281508,0.8030450861656349
107697724,0.8382774516140954
107715124,0.8291099817060829
107869777,0.49999999999997535
107909303,0.8532786579077901
108451244,0.8133682179889492
108520502,0.641119177370945
108594196,0.8912499766152406
108677747,0.9116541894265742
108719278,0.999999999917892
108825067,0.5000000010290454
109010294,0.9269841360994581
109174652,0.7517537952648998
109530321,0.7444430413200656
109537374,0.762149378197368
109718936,0.728124886615394
109873712,0.9178557942761909
109981974,0.8470933079267403
110033254,0.7935712688855412
110081594,0.4999999999297765
110139667,0.9534051412394651
110331176,0.5000000002666863
110339708,0.5551085307212047
110830317,0.8545472008479205
111374865,0.7853858481831648
111456939,0.924722937076578
111871789,0.9804720859319438
112151648,0.8144904322840056
112338284,0.9015625602090465
112353736,0.5000000004840054
112488514,0.921721363964037
112509883,0.9208344502131987
112617506,0.8801755612155737
113092816,0.9833299020847643
113236058,0.960723202730599
113238871,0.8917698922781434
113295942,0.5847387978163756
113336842,0.7790893622361996
113349293,0.7015540072393113
113418522,0.8490447915136125
113433303,0.7954760799743812
113445207,0.9172531581883505
113460239,0.8460256435082023
113786888,0.7573609074026767
114541429,0.7834839919098968
114894688,0.859735004234393
114953829,0.8387656443034263
114979261,0.8660141790575668
115397143,0.8382905566063918
115717984,0.7716808120228251
115821542,0.6976760780349983
115987376,0.6820377158992528
116255578,0.7600940605028284
116373146,0.8782215809779618
116543701,0.8602551964315872
116550923,0.7434225231344618
116888869,0.8075949358220583
117120032,0.6150617345727816
117121135,0.877840013197096
117358847,0.7782727974746351
117384916,0.8970882207873259
117400927,0.8038377460374473
