ozon_id,mace_score
49717367,0.6092467858891122
49774482,0.6296525137337523
49777676,0.7312019418944538
49794385,0.42877965115132877
49967917,0.6671764413703056
50122215,0.8037936066907688
50141105,0.4156375833554208
50148433,0.010000000000000009
50447025,0.5476593512915153
50501709,0.7302757975730958
50710824,0.9043300813699171
50794611,0.7514039601709075
50832006,0.010000000000000009
50837790,0.7497852595274204
50953569,0.925141554431965
51034361,0.19819313779216197
51093209,0.8388234035076025
51164746,0.4710546084710724
51173690,0.6396986629973672
51205876,0.7320727718876336
51352513,0.7274951359116093
51354126,0.04727684028814394
51354887,0.796461287986922
51494120,0.9428097948721389
51525687,0.6578134481627778
51613099,0.3613496965667865
51667485,0.741537834423669
51725219,0.4541168154987012
51735395,0.6640685936963793
51749291,0.99
51856014,0.3011584623877507
51946947,0.6023920905427058
52192640,0.5622315855849145
52228170,0.4388068125075173
52281599,0.7271412626032233
52285798,0.7208012423418491
52380891,0.6058124964194901
52672808,0.7639319830658778
52680950,0.46009459337232006
52701262,0.6454366146311437
52910697,0.7762405205795517
52944756,0.47797508563878743
52968304,0.7478444218420728
53093426,0.8657340464763097
53125252,0.8176364087696361
55011739,0.6049144462105709
55048853,0.5429257234638595
55168110,0.6285935439124404
55327077,0.8073577490411954
55377642,0.5012100026057401
55526024,0.7393599184418402
55656798,0.99
55713121,0.7721476777502769
55841507,0.7484723653131348
55898484,0.8415959411702646
55978551,0.7893403186819357
56025601,0.675460903584197
56139557,0.8362855947615813
56195614,0.869454790571839
56376677,0.7828338710017336
56418238,0.7253675829130082
56452965,0.7232878849243616
56471632,0.7640814249717963
56566173,0.8609571325187426
56606047,0.8001621846064984
56610237,0.7128936543320671
56640318,0.010000000000000009
56712111,0.010000000000000009
56726829,0.99
56775339,0.9006708100434077
56803643,0.865397922902157
56899985,0.5862120180681425
57012945,0.815749764936976
57051308,0.6864823214028533
57142236,0.512581286982049
57254863,0.7680958665086955
57265985,0.7442326283725762
57332208,0.7225167816779399
57538516,0.7498377164668534
57540623,0.9060281712427054
57544322,0.8659077434313672
57793699,0.5103687720322683
57888351,0.5836337529381631
57912809,0.30151364828940663
58219032,0.5933795565781399
58285504,0.6404014664962311
58412763,0.6886585410617867
58435686,0.663475159568353
58489789,0.4573868268349722
58716471,0.5190212738385642
58855732,0.5444604895028661
58941588,0.37690030557045595
58952761,0.7532243907408633
58970094,0.6789181512777034
58973770,0.6157582656864908
59012803,0.3607913807209303
59020992,0.7303476786959723
59091259,0.99
59211869,0.5751837226107054
59335023,0.5932829478558711
59343578,0.7909709447055727
59530662,0.648741941345095
59585042,0.8737634598290022
59599758,0.7182679860573811
59600765,0.6550679534864426
59655533,0.6100810730478728
59673432,0.6236902919217776
59823093,0.48039210889580763
60005207,0.8434803944890101
60054753,0.377059627432328
60075502,0.6431693727738943
60082929,0.8289676531895696
60169445,0.5692503993098292
60240445,0.34120838771158846
60285332,0.6848597350383514
60452322,0.6748752303398491
60566244,0.6388061719066264
60574407,0.4999556985442397
60760525,0.6285064178771373
60827375,0.7300268414795857
60929812,0.8957680991893013
61060669,0.7836143594329803
61211594,0.5914611587699365
61463180,0.8482643420811873
61620258,0.8381161646215545
61746586,0.8464964892108106
61763793,0.6936475373201993
61819987,0.8950616949722339
61928391,0.7739019008385948
61934412,0.7566302331141931
62001500,0.5250018073001945
62005171,0.7829232962187984
62020645,0.8532662969575672
62170042,0.1223400652326937
62243092,0.7626988579199718
62351004,0.5212184220967282
62430432,0.8228438010285124
62520203,0.8773830665226302
62585232,0.8302224307208443
62599531,0.37572463449936866
62706324,0.6700708653623895
62799917,0.7953144210736115
62826949,0.6574293989091431
62829051,0.5881142076764334
63084753,0.6664635902194613
63094058,0.7244375853156276
63124555,0.8416249289085309
63134307,0.5804819902329336
63280930,0.99
63307389,0.99
63417973,0.8721533950267392
63437457,0.8023501664201302
63440252,0.010000000000000009
63531189,0.8787158350740546
63600319,0.59815655957429
63770730,0.6089439871927969
63924719,0.14964170329064874
63931973,0.6459068951549882
64019003,0.7757649782182126
64067553,0.9020313388677355
64081946,0.7028855256931137
64120039,0.8675824488697325
64164148,0.7199092820399292
64183092,0.7602138645219101
64188317,0.6840310692625935
64238968,0.5670080563869666
64242225,0.578002071249097
64433660,0.791534894301033
64490365,0.7972819267812995
64525975,0.7017886153678321
64602804,0.4655344249434762
64669500,0.9068318907990119
64706711,0.7328775889031929
64741703,0.99
64771037,0.17417195699078036
64802710,0.5657658345845837
65061977,0.7825771947956537
65127235,0.4343647880887618
65305697,0.672412988797665
65306552,0.4845722985800256
65308282,0.44329712902849894
65503601,0.5823342442296561
65572491,0.7415427556491911
65821660,0.7349610500580407
65935926,0.5671679718431923
66079492,0.7379151705355955
66349212,0.8475540248778569
66440333,0.010000000000000009
66456141,0.7390481638292901
66654960,0.27602101018889436
66799662,0.33240597285883455
66986952,0.99
67148718,0.8408203240625782
67191180,0.7676592123462627
67256406,0.5103020339089823
67346176,0.4950401351436624
67465977,0.7594152870543978
67552921,0.7584526725764116
67559268,0.5806258030923976
67571445,0.45581219526784167
67602379,0.8654850652765326
67744236,0.559781070231729
67754594,0.3282228397297251
67779431,0.6415782151978966
67853327,0.99
67892895,0.99
67903154,0.6870625054852127
67948427,0.6288333166227553
67954091,0.5739579530983917
68075224,0.7148494437665806
68289611,0.010000000000000009
68445864,0.47013157611178
68537913,0.8210408119280793
68594492,0.5318422876401472
68841251,0.6987429011651387
69003858,0.6884957119884312
69023651,0.7247602355856358
69040067,0.8377262226744366
69052838,0.8000292566087946
69112100,0.6178195563697886
69169261,0.8070705804540252
69189232,0.7834810062934927
69212833,0.8415019478400008
69261871,0.759250754599155
69467567,0.7347944442679606
69557548,0.813758646708302
69567444,0.556964015537665
69598586,0.7599403216172858
69621909,0.010000000000000009
69738747,0.6930810842450298
